timestamp,message
1770516453280,"{""timestamp"":1770516453280,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:866340886126:regional/webacl/lab-1c-waf/43c037ab-1d2d-41f6-8fc3-86102fcaba82"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""866340886126-app/lab-1c-alb/a5b51afb91f57e5c"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""107.174.26.3"",""country"":""US"",""headers"":[{""name"":""Host"",""value"":""44.221.71.64""},{""name"":""Upgrade-Insecure-Requests"",""value"":""1""},{""name"":""Accept"",""value"":""*/*""},{""name"":""User-Agent"",""value"":""libredtail-http""},{""name"":""Connection"",""value"":""keep-alive""},{""name"":""Content-Type"",""value"":""text/plain""},{""name"":""Content-Length"",""value"":""33""}],""uri"":""/phpunit/phpunit/src/Util/PHP/eval-stdin.php"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""1-6987efe5-4408d3402ba4b94d790eb5bc"",""fragment"":"""",""scheme"":""https"",""host"":""44.221.71.64""},""requestBodySize"":33,""requestBodySizeInspectedByWAF"":33,""ja3Fingerprint"":""7041540a5e44ce9a1d4200c4214355aa"",""ja4Fingerprint"":""t13i170900_5b57614c22b0_78e6aca7449b""}"
1770516454341,"{""timestamp"":1770516454341,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:866340886126:regional/webacl/lab-1c-waf/43c037ab-1d2d-41f6-8fc3-86102fcaba82"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""866340886126-app/lab-1c-alb/a5b51afb91f57e5c"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""107.174.26.3"",""country"":""US"",""headers"":[{""name"":""Host"",""value"":""44.221.71.64""},{""name"":""Upgrade-Insecure-Requests"",""value"":""1""},{""name"":""Accept"",""value"":""*/*""},{""name"":""User-Agent"",""value"":""libredtail-http""},{""name"":""Connection"",""value"":""keep-alive""},{""name"":""Content-Type"",""value"":""text/plain""},{""name"":""Content-Length"",""value"":""33""}],""uri"":""/phpunit/phpunit/Util/PHP/eval-stdin.php"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""1-6987efe6-38c1f67110996e2d1c20e002"",""fragment"":"""",""scheme"":""https"",""host"":""44.221.71.64""},""requestBodySize"":33,""requestBodySizeInspectedByWAF"":33,""ja3Fingerprint"":""7041540a5e44ce9a1d4200c4214355aa"",""ja4Fingerprint"":""t13i170900_5b57614c22b0_78e6aca7449b""}"
1770516455203,"{""timestamp"":1770516455203,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:866340886126:regional/webacl/lab-1c-waf/43c037ab-1d2d-41f6-8fc3-86102fcaba82"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""866340886126-app/lab-1c-alb/a5b51afb91f57e5c"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""107.174.26.3"",""country"":""US"",""headers"":[{""name"":""Host"",""value"":""44.221.71.64""},{""name"":""Upgrade-Insecure-Requests"",""value"":""1""},{""name"":""Accept"",""value"":""*/*""},{""name"":""User-Agent"",""value"":""libredtail-http""},{""name"":""Connection"",""value"":""keep-alive""},{""name"":""Content-Type"",""value"":""text/plain""},{""name"":""Content-Length"",""value"":""33""}],""uri"":""/phpunit/src/Util/PHP/eval-stdin.php"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""1-6987efe7-6655116b4a68277877fdd5f7"",""fragment"":"""",""scheme"":""https"",""host"":""44.221.71.64""},""requestBodySize"":33,""requestBodySizeInspectedByWAF"":33,""ja3Fingerprint"":""7041540a5e44ce9a1d4200c4214355aa"",""ja4Fingerprint"":""t13i170900_5b57614c22b0_78e6aca7449b""}"
1770516456187,"{""timestamp"":1770516456187,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:866340886126:regional/webacl/lab-1c-waf/43c037ab-1d2d-41f6-8fc3-86102fcaba82"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""866340886126-app/lab-1c-alb/a5b51afb91f57e5c"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""107.174.26.3"",""country"":""US"",""headers"":[{""name"":""Host"",""value"":""44.221.71.64""},{""name"":""Upgrade-Insecure-Requests"",""value"":""1""},{""name"":""Accept"",""value"":""*/*""},{""name"":""User-Agent"",""value"":""libredtail-http""},{""name"":""Connection"",""value"":""keep-alive""},{""name"":""Content-Type"",""value"":""text/plain""},{""name"":""Content-Length"",""value"":""33""}],""uri"":""/phpunit/Util/PHP/eval-stdin.php"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""1-6987efe8-0b865cda5733c41868b01c88"",""fragment"":"""",""scheme"":""https"",""host"":""44.221.71.64""},""requestBodySize"":33,""requestBodySizeInspectedByWAF"":33,""ja3Fingerprint"":""7041540a5e44ce9a1d4200c4214355aa"",""ja4Fingerprint"":""t13i170900_5b57614c22b0_78e6aca7449b""}"
1770516458310,"{""timestamp"":1770516458310,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:866340886126:regional/webacl/lab-1c-waf/43c037ab-1d2d-41f6-8fc3-86102fcaba82"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""866340886126-app/lab-1c-alb/a5b51afb91f57e5c"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""107.174.26.3"",""country"":""US"",""headers"":[{""name"":""Host"",""value"":""44.221.71.64""},{""name"":""Upgrade-Insecure-Requests"",""value"":""1""},{""name"":""Accept"",""value"":""*/*""},{""name"":""User-Agent"",""value"":""libredtail-http""},{""name"":""Connection"",""value"":""keep-alive""},{""name"":""Content-Type"",""value"":""text/plain""},{""name"":""Content-Length"",""value"":""33""}],""uri"":""/lib/phpunit/phpunit/src/Util/PHP/eval-stdin.php"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""1-6987efea-3c8934e166654873738449e9"",""fragment"":"""",""scheme"":""https"",""host"":""44.221.71.64""},""requestBodySize"":33,""requestBodySizeInspectedByWAF"":33,""ja3Fingerprint"":""7041540a5e44ce9a1d4200c4214355aa"",""ja4Fingerprint"":""t13i170900_5b57614c22b0_78e6aca7449b""}"
1770516459523,"{""timestamp"":1770516459523,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:866340886126:regional/webacl/lab-1c-waf/43c037ab-1d2d-41f6-8fc3-86102fcaba82"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""866340886126-app/lab-1c-alb/a5b51afb91f57e5c"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""107.174.26.3"",""country"":""US"",""headers"":[{""name"":""Host"",""value"":""44.221.71.64""},{""name"":""Upgrade-Insecure-Requests"",""value"":""1""},{""name"":""Accept"",""value"":""*/*""},{""name"":""User-Agent"",""value"":""libredtail-http""},{""name"":""Connection"",""value"":""keep-alive""},{""name"":""Content-Type"",""value"":""text/plain""},{""name"":""Content-Length"",""value"":""33""}],""uri"":""/lib/phpunit/phpunit/Util/PHP/eval-stdin.php"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""1-6987efeb-10c67bac34d065d742f0dd21"",""fragment"":"""",""scheme"":""https"",""host"":""44.221.71.64""},""requestBodySize"":33,""requestBodySizeInspectedByWAF"":33,""ja3Fingerprint"":""7041540a5e44ce9a1d4200c4214355aa"",""ja4Fingerprint"":""t13i170900_5b57614c22b0_78e6aca7449b""}"
1770516461039,"{""timestamp"":1770516461039,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:866340886126:regional/webacl/lab-1c-waf/43c037ab-1d2d-41f6-8fc3-86102fcaba82"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""866340886126-app/lab-1c-alb/a5b51afb91f57e5c"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""107.174.26.3"",""country"":""US"",""headers"":[{""name"":""Host"",""value"":""44.221.71.64""},{""name"":""Upgrade-Insecure-Requests"",""value"":""1""},{""name"":""Accept"",""value"":""*/*""},{""name"":""User-Agent"",""value"":""libredtail-http""},{""name"":""Connection"",""value"":""keep-alive""},{""name"":""Content-Type"",""value"":""text/plain""},{""name"":""Content-Length"",""value"":""33""}],""uri"":""/lib/phpunit/src/Util/PHP/eval-stdin.php"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""1-6987efed-76de70c978b6b3580b249d10"",""fragment"":"""",""scheme"":""https"",""host"":""44.221.71.64""},""requestBodySize"":33,""requestBodySizeInspectedByWAF"":33,""ja3Fingerprint"":""7041540a5e44ce9a1d4200c4214355aa"",""ja4Fingerprint"":""t13i170900_5b57614c22b0_78e6aca7449b""}"
1770516462085,"{""timestamp"":1770516462085,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:866340886126:regional/webacl/lab-1c-waf/43c037ab-1d2d-41f6-8fc3-86102fcaba82"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""866340886126-app/lab-1c-alb/a5b51afb91f57e5c"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""107.174.26.3"",""country"":""US"",""headers"":[{""name"":""Host"",""value"":""44.221.71.64""},{""name"":""Upgrade-Insecure-Requests"",""value"":""1""},{""name"":""Accept"",""value"":""*/*""},{""name"":""User-Agent"",""value"":""libredtail-http""},{""name"":""Connection"",""value"":""keep-alive""},{""name"":""Content-Type"",""value"":""text/plain""},{""name"":""Content-Length"",""value"":""33""}],""uri"":""/lib/phpunit/Util/PHP/eval-stdin.php"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""1-6987efee-6ed7fcdf12edb2c71034d748"",""fragment"":"""",""scheme"":""https"",""host"":""44.221.71.64""},""requestBodySize"":33,""requestBodySizeInspectedByWAF"":33,""ja3Fingerprint"":""7041540a5e44ce9a1d4200c4214355aa"",""ja4Fingerprint"":""t13i170900_5b57614c22b0_78e6aca7449b""}"
1770516463246,"{""timestamp"":1770516463246,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:866340886126:regional/webacl/lab-1c-waf/43c037ab-1d2d-41f6-8fc3-86102fcaba82"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""866340886126-app/lab-1c-alb/a5b51afb91f57e5c"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""107.174.26.3"",""country"":""US"",""headers"":[{""name"":""Host"",""value"":""44.221.71.64""},{""name"":""Upgrade-Insecure-Requests"",""value"":""1""},{""name"":""Accept"",""value"":""*/*""},{""name"":""User-Agent"",""value"":""libredtail-http""},{""name"":""Connection"",""value"":""keep-alive""},{""name"":""Content-Type"",""value"":""text/plain""},{""name"":""Content-Length"",""value"":""33""}],""uri"":""/lib/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""1-6987efef-2835ede73655705a1878c161"",""fragment"":"""",""scheme"":""https"",""host"":""44.221.71.64""},""requestBodySize"":33,""requestBodySizeInspectedByWAF"":33,""ja3Fingerprint"":""7041540a5e44ce9a1d4200c4214355aa"",""ja4Fingerprint"":""t13i170900_5b57614c22b0_78e6aca7449b""}"
1770516464187,"{""timestamp"":1770516464187,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:866340886126:regional/webacl/lab-1c-waf/43c037ab-1d2d-41f6-8fc3-86102fcaba82"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""866340886126-app/lab-1c-alb/a5b51afb91f57e5c"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""107.174.26.3"",""country"":""US"",""headers"":[{""name"":""Host"",""value"":""44.221.71.64""},{""name"":""Upgrade-Insecure-Requests"",""value"":""1""},{""name"":""Accept"",""value"":""*/*""},{""name"":""User-Agent"",""value"":""libredtail-http""},{""name"":""Connection"",""value"":""keep-alive""},{""name"":""Content-Type"",""value"":""text/plain""},{""name"":""Content-Length"",""value"":""33""}],""uri"":""/laravel/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""1-6987eff0-125974f96a9700493604e1c9"",""fragment"":"""",""scheme"":""https"",""host"":""44.221.71.64""},""requestBodySize"":33,""requestBodySizeInspectedByWAF"":33,""ja3Fingerprint"":""7041540a5e44ce9a1d4200c4214355aa"",""ja4Fingerprint"":""t13i170900_5b57614c22b0_78e6aca7449b""}"
1770516464948,"{""timestamp"":1770516464948,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:866340886126:regional/webacl/lab-1c-waf/43c037ab-1d2d-41f6-8fc3-86102fcaba82"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""866340886126-app/lab-1c-alb/a5b51afb91f57e5c"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""107.174.26.3"",""country"":""US"",""headers"":[{""name"":""Host"",""value"":""44.221.71.64""},{""name"":""Upgrade-Insecure-Requests"",""value"":""1""},{""name"":""Accept"",""value"":""*/*""},{""name"":""User-Agent"",""value"":""libredtail-http""},{""name"":""Connection"",""value"":""keep-alive""},{""name"":""Content-Type"",""value"":""text/plain""},{""name"":""Content-Length"",""value"":""33""}],""uri"":""/www/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""1-6987eff0-3ff35c4a076e2a0e4475bd60"",""fragment"":"""",""scheme"":""https"",""host"":""44.221.71.64""},""requestBodySize"":33,""requestBodySizeInspectedByWAF"":33,""ja3Fingerprint"":""7041540a5e44ce9a1d4200c4214355aa"",""ja4Fingerprint"":""t13i170900_5b57614c22b0_78e6aca7449b""}"
1770516465843,"{""timestamp"":1770516465843,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:866340886126:regional/webacl/lab-1c-waf/43c037ab-1d2d-41f6-8fc3-86102fcaba82"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""866340886126-app/lab-1c-alb/a5b51afb91f57e5c"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""107.174.26.3"",""country"":""US"",""headers"":[{""name"":""Host"",""value"":""44.221.71.64""},{""name"":""Upgrade-Insecure-Requests"",""value"":""1""},{""name"":""Accept"",""value"":""*/*""},{""name"":""User-Agent"",""value"":""libredtail-http""},{""name"":""Connection"",""value"":""keep-alive""},{""name"":""Content-Type"",""value"":""text/plain""},{""name"":""Content-Length"",""value"":""33""}],""uri"":""/ws/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""1-6987eff1-1279024f7272bbf5052a2460"",""fragment"":"""",""scheme"":""https"",""host"":""44.221.71.64""},""requestBodySize"":33,""requestBodySizeInspectedByWAF"":33,""ja3Fingerprint"":""7041540a5e44ce9a1d4200c4214355aa"",""ja4Fingerprint"":""t13i170900_5b57614c22b0_78e6aca7449b""}"
1770516466746,"{""timestamp"":1770516466746,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:866340886126:regional/webacl/lab-1c-waf/43c037ab-1d2d-41f6-8fc3-86102fcaba82"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""866340886126-app/lab-1c-alb/a5b51afb91f57e5c"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""107.174.26.3"",""country"":""US"",""headers"":[{""name"":""Host"",""value"":""44.221.71.64""},{""name"":""Upgrade-Insecure-Requests"",""value"":""1""},{""name"":""Accept"",""value"":""*/*""},{""name"":""User-Agent"",""value"":""libredtail-http""},{""name"":""Connection"",""value"":""keep-alive""},{""name"":""Content-Type"",""value"":""text/plain""},{""name"":""Content-Length"",""value"":""33""}],""uri"":""/yii/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""1-6987eff2-28538bd17635ead1433368e2"",""fragment"":"""",""scheme"":""https"",""host"":""44.221.71.64""},""requestBodySize"":33,""requestBodySizeInspectedByWAF"":33,""ja3Fingerprint"":""7041540a5e44ce9a1d4200c4214355aa"",""ja4Fingerprint"":""t13i170900_5b57614c22b0_78e6aca7449b""}"
1770516467653,"{""timestamp"":1770516467653,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:866340886126:regional/webacl/lab-1c-waf/43c037ab-1d2d-41f6-8fc3-86102fcaba82"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""866340886126-app/lab-1c-alb/a5b51afb91f57e5c"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""107.174.26.3"",""country"":""US"",""headers"":[{""name"":""Host"",""value"":""44.221.71.64""},{""name"":""Upgrade-Insecure-Requests"",""value"":""1""},{""name"":""Accept"",""value"":""*/*""},{""name"":""User-Agent"",""value"":""libredtail-http""},{""name"":""Connection"",""value"":""keep-alive""},{""name"":""Content-Type"",""value"":""text/plain""},{""name"":""Content-Length"",""value"":""33""}],""uri"":""/zend/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""1-6987eff3-1b3734826c8e4852500ff984"",""fragment"":"""",""scheme"":""https"",""host"":""44.221.71.64""},""requestBodySize"":33,""requestBodySizeInspectedByWAF"":33,""ja3Fingerprint"":""7041540a5e44ce9a1d4200c4214355aa"",""ja4Fingerprint"":""t13i170900_5b57614c22b0_78e6aca7449b""}"
1770516468818,"{""timestamp"":1770516468818,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:866340886126:regional/webacl/lab-1c-waf/43c037ab-1d2d-41f6-8fc3-86102fcaba82"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""866340886126-app/lab-1c-alb/a5b51afb91f57e5c"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""107.174.26.3"",""country"":""US"",""headers"":[{""name"":""Host"",""value"":""44.221.71.64""},{""name"":""Upgrade-Insecure-Requests"",""value"":""1""},{""name"":""Accept"",""value"":""*/*""},{""name"":""User-Agent"",""value"":""libredtail-http""},{""name"":""Connection"",""value"":""keep-alive""},{""name"":""Content-Type"",""value"":""text/plain""},{""name"":""Content-Length"",""value"":""33""}],""uri"":""/ws/ec/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""1-6987eff4-176356464d14701260a2be16"",""fragment"":"""",""scheme"":""https"",""host"":""44.221.71.64""},""requestBodySize"":33,""requestBodySizeInspectedByWAF"":33,""ja3Fingerprint"":""7041540a5e44ce9a1d4200c4214355aa"",""ja4Fingerprint"":""t13i170900_5b57614c22b0_78e6aca7449b""}"
1770516469880,"{""timestamp"":1770516469880,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:866340886126:regional/webacl/lab-1c-waf/43c037ab-1d2d-41f6-8fc3-86102fcaba82"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""866340886126-app/lab-1c-alb/a5b51afb91f57e5c"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""107.174.26.3"",""country"":""US"",""headers"":[{""name"":""Host"",""value"":""44.221.71.64""},{""name"":""Upgrade-Insecure-Requests"",""value"":""1""},{""name"":""Accept"",""value"":""*/*""},{""name"":""User-Agent"",""value"":""libredtail-http""},{""name"":""Connection"",""value"":""keep-alive""},{""name"":""Content-Type"",""value"":""text/plain""},{""name"":""Content-Length"",""value"":""33""}],""uri"":""/V2/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""1-6987eff5-04caa9191979635a0ce968ed"",""fragment"":"""",""scheme"":""https"",""host"":""44.221.71.64""},""requestBodySize"":33,""requestBodySizeInspectedByWAF"":33,""ja3Fingerprint"":""7041540a5e44ce9a1d4200c4214355aa"",""ja4Fingerprint"":""t13i170900_5b57614c22b0_78e6aca7449b""}"
