timestamp,message
1770532720199,"{""timestamp"":1770532720199,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:866340886126:regional/webacl/lab-1c-waf/e118dcd8-9cd4-4e2b-a5d0-5d72ecff4396"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""866340886126-app/lab-1c-alb/f84759451632ca61"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""95.215.0.144"",""country"":""RU"",""headers"":[{""name"":""User-Agent"",""value"":""fasthttp""},{""name"":""Host"",""value"":""34.224.76.96""}],""uri"":""/"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""1-69882f70-4458182202dbc6ea3b831d87"",""fragment"":"""",""scheme"":""http"",""host"":""34.224.76.96""}}"
1770532731818,"{""timestamp"":1770532731818,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:866340886126:regional/webacl/lab-1c-waf/e118dcd8-9cd4-4e2b-a5d0-5d72ecff4396"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""866340886126-app/lab-1c-alb/f84759451632ca61"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""95.215.0.144"",""country"":""RU"",""headers"":[{""name"":""Host"",""value"":""34.224.76.96""},{""name"":""User-Agent"",""value"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36""},{""name"":""Accept-Encoding"",""value"":""gzip""},{""name"":""Connection"",""value"":""close""}],""uri"":""/aaa9"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""1-69882f7b-60c0d70a319123b56efe96a3"",""fragment"":"""",""scheme"":""http"",""host"":""34.224.76.96""}}"
1770532732317,"{""timestamp"":1770532732317,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:866340886126:regional/webacl/lab-1c-waf/e118dcd8-9cd4-4e2b-a5d0-5d72ecff4396"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""866340886126-app/lab-1c-alb/f84759451632ca61"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""95.215.0.144"",""country"":""RU"",""headers"":[{""name"":""Host"",""value"":""34.224.76.96""},{""name"":""User-Agent"",""value"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36""},{""name"":""Accept-Encoding"",""value"":""gzip""},{""name"":""Connection"",""value"":""close""}],""uri"":""/aab9"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""1-69882f7c-360051704f09fd5a1b8ccea7"",""fragment"":"""",""scheme"":""http"",""host"":""34.224.76.96""}}"
1770532735586,"{""timestamp"":1770532735586,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:866340886126:regional/webacl/lab-1c-waf/e118dcd8-9cd4-4e2b-a5d0-5d72ecff4396"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""866340886126-app/lab-1c-alb/f84759451632ca61"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""193.19.82.13"",""country"":""RU"",""headers"":[{""name"":""Host"",""value"":""theinternationalquietstorm.com""},{""name"":""User-agent"",""value"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36""},{""name"":""Accept-Encoding"",""value"":""gzip, deflate""},{""name"":""Accept"",""value"":""*/*""},{""name"":""Connection"",""value"":""keep-alive""}],""uri"":""/"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""HEAD"",""requestId"":""1-69882f7f-0f3937963610e2472430d40e"",""fragment"":"""",""scheme"":""https"",""host"":""theinternationalquietstorm.com""},""ja3Fingerprint"":""bc29aa426fc99c0be1b9be941869f88a"",""ja4Fingerprint"":""t13d3112h1_e8f1e7e78f70_8d633dac7124""}"
1770532788959,"{""timestamp"":1770532788959,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:866340886126:regional/webacl/lab-1c-waf/e118dcd8-9cd4-4e2b-a5d0-5d72ecff4396"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""866340886126-app/lab-1c-alb/f84759451632ca61"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""57.128.247.242"",""country"":""PL"",""headers"":[{""name"":""Host"",""value"":""theinternationalquietstorm.com""},{""name"":""User-Agent"",""value"":""Mozilla/5.0""},{""name"":""Accept-Charset"",""value"":""utf-8""},{""name"":""Accept-Encoding"",""value"":""gzip""},{""name"":""Connection"",""value"":""close""}],""uri"":""/"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""1-69882fb4-1a5031860b6b500558d68771"",""fragment"":"""",""scheme"":""https"",""host"":""theinternationalquietstorm.com""},""ja3Fingerprint"":""238bcebdfa16aa0be417a7f7a80063a9"",""ja4Fingerprint"":""t13d251100_b78ed14e2fd0_e5728521abd4""}"
1770532956583,"{""timestamp"":1770532956583,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:866340886126:regional/webacl/lab-1c-waf/e118dcd8-9cd4-4e2b-a5d0-5d72ecff4396"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""866340886126-app/lab-1c-alb/f84759451632ca61"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""204.76.203.219"",""country"":""NL"",""headers"":[{""name"":""User-Agent"",""value"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46""},{""name"":""Accept-Encoding"",""value"":""gzip, deflate""},{""name"":""Accept"",""value"":""*/*""},{""name"":""Connection"",""value"":""keep-alive""},{""name"":""X-Requested-With"",""value"":""XMLHttpRequest""},{""name"":""Content-Type"",""value"":""application/x-www-form-urlencoded; charset=UTF-8""},{""name"":""Accept-Encoding"",""value"":""gzip, deflate""},{""name"":""Accept-Language"",""value"":""en US,en;q=0.9,sv;q=0.8""},{""name"":""Host"",""value"":""52.1.241.34""}],""uri"":""/"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""1-6988305c-4b324ac23abd17961a7b86e3"",""fragment"":"""",""scheme"":""http"",""host"":""52.1.241.34""}}"
1770533130355,"{""timestamp"":1770533130355,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:866340886126:regional/webacl/lab-1c-waf/e118dcd8-9cd4-4e2b-a5d0-5d72ecff4396"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""866340886126-app/lab-1c-alb/f84759451632ca61"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""204.76.203.219"",""country"":""NL"",""headers"":[{""name"":""User-Agent"",""value"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46""},{""name"":""Accept-Encoding"",""value"":""gzip, deflate""},{""name"":""Accept"",""value"":""*/*""},{""name"":""Connection"",""value"":""keep-alive""},{""name"":""X-Requested-With"",""value"":""XMLHttpRequest""},{""name"":""Content-Type"",""value"":""application/x-www-form-urlencoded; charset=UTF-8""},{""name"":""Accept-Encoding"",""value"":""gzip, deflate""},{""name"":""Accept-Language"",""value"":""en US,en;q=0.9,sv;q=0.8""},{""name"":""Host"",""value"":""34.224.76.96""}],""uri"":""/"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""1-6988310a-149857370b7bdfce633763cb"",""fragment"":"""",""scheme"":""http"",""host"":""34.224.76.96""}}"
1770534468796,"{""timestamp"":1770534468796,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:866340886126:regional/webacl/lab-1c-waf/e118dcd8-9cd4-4e2b-a5d0-5d72ecff4396"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""866340886126-app/lab-1c-alb/f84759451632ca61"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""54.177.242.192"",""country"":""US"",""headers"":[{""name"":""Host"",""value"":""theinternationalquietstorm.com""},{""name"":""User-Agent"",""value"":""curl/8.18.0""},{""name"":""Accept"",""value"":""*/*""}],""uri"":""/"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""HEAD"",""requestId"":""1-69883644-2496a216295db5e414b368cf"",""fragment"":"""",""scheme"":""https"",""host"":""theinternationalquietstorm.com""},""ja3Fingerprint"":""2e6c64f66822fc35b6a7a128b557f1de"",""ja4Fingerprint"":""t13d2012h1_2b729b4bf6f3_36bf25f296df""}"
1770534476642,"{""timestamp"":1770534476642,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:866340886126:regional/webacl/lab-1c-waf/e118dcd8-9cd4-4e2b-a5d0-5d72ecff4396"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""866340886126-app/lab-1c-alb/f84759451632ca61"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""54.177.242.192"",""country"":""US"",""headers"":[{""name"":""Host"",""value"":""app.theinternationalquietstorm.com""},{""name"":""User-Agent"",""value"":""curl/8.18.0""},{""name"":""Accept"",""value"":""*/*""}],""uri"":""/"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""HEAD"",""requestId"":""1-6988364c-009cb37c74f0a90d56c17a60"",""fragment"":"""",""scheme"":""https"",""host"":""app.theinternationalquietstorm.com""},""ja3Fingerprint"":""6634519a17629b7822361102d94bae9b"",""ja4Fingerprint"":""t13d2113h1_25f8fe54a594_3ecbfdd559c1""}"
